id,joy,sadness,anger,fear,surprise
eng_test_track_a_00635,0,0,0,0,0
eng_test_track_a_00636,0,0,0,1,1
eng_test_track_a_00637,0,1,0,1,0
eng_test_track_a_00638,0,1,0,1,0
eng_test_track_a_00639,0,0,0,0,1
eng_test_track_a_00640,0,0,0,1,0
eng_test_track_a_00641,0,0,0,0,0
eng_test_track_a_00642,0,1,0,1,0
eng_test_track_a_00643,1,1,0,0,0
eng_test_track_a_00644,0,0,0,1,0
eng_test_track_a_00645,0,1,0,1,0
eng_test_track_a_00646,0,1,0,1,0
eng_test_track_a_00647,0,0,0,1,1
eng_test_track_a_00648,1,0,0,0,0
eng_test_track_a_00649,0,1,0,1,0
eng_test_track_a_00650,1,0,0,0,1
eng_test_track_a_00651,0,0,0,0,0
eng_test_track_a_00652,1,0,1,0,0
eng_test_track_a_00653,0,0,0,1,0
eng_test_track_a_00654,0,1,0,1,0
eng_test_track_a_00655,1,0,0,0,0
eng_test_track_a_00656,0,0,0,0,0
eng_test_track_a_00657,1,1,0,0,0
eng_test_track_a_00658,1,0,0,1,0
eng_test_track_a_00659,1,0,0,0,0
eng_test_track_a_00660,1,0,0,0,0
eng_test_track_a_00661,1,0,0,0,1
eng_test_track_a_00662,1,0,0,1,1
eng_test_track_a_00663,0,1,0,1,0
eng_test_track_a_00664,1,0,0,0,0
eng_test_track_a_00665,0,1,0,1,0
eng_test_track_a_00666,1,0,0,0,0
eng_test_track_a_00667,1,0,0,0,1
eng_test_track_a_00668,1,0,0,1,0
eng_test_track_a_00669,0,1,0,1,0
eng_test_track_a_00670,0,1,1,1,0
eng_test_track_a_00671,0,0,0,1,0
eng_test_track_a_00672,1,0,0,0,0
eng_test_track_a_00673,1,0,0,0,0
eng_test_track_a_00674,1,0,0,0,1
eng_test_track_a_00675,0,0,1,0,0
eng_test_track_a_00676,0,0,0,1,0
eng_test_track_a_00677,0,0,0,1,1
eng_test_track_a_00678,0,0,0,1,0
eng_test_track_a_00679,0,0,0,1,1
eng_test_track_a_00680,0,1,1,1,0
eng_test_track_a_00681,0,0,0,1,0
eng_test_track_a_00682,0,0,0,0,0
eng_test_track_a_00683,0,0,0,1,0
eng_test_track_a_00684,1,0,0,0,0
eng_test_track_a_00685,0,0,1,0,0
eng_test_track_a_00686,0,1,0,1,0
eng_test_track_a_00687,1,0,0,0,1
eng_test_track_a_00688,1,0,0,0,0
eng_test_track_a_00689,0,0,0,1,1
eng_test_track_a_00690,0,1,0,1,0
eng_test_track_a_00691,0,0,0,1,1
eng_test_track_a_00692,1,0,0,0,1
eng_test_track_a_00693,1,0,0,0,0
eng_test_track_a_00694,0,1,0,1,0
eng_test_track_a_00695,0,0,0,0,1
eng_test_track_a_00696,0,0,0,0,0
eng_test_track_a_00697,0,0,1,0,0
eng_test_track_a_00698,0,0,0,0,0
eng_test_track_a_00699,0,0,0,1,0
eng_test_track_a_00700,1,0,0,0,0
eng_test_track_a_00701,0,0,0,1,1
eng_test_track_a_00702,0,1,0,1,1
eng_test_track_a_00703,1,0,0,0,1
eng_test_track_a_00704,1,0,0,0,0
eng_test_track_a_00705,1,0,0,0,1
eng_test_track_a_00706,0,0,0,0,1
eng_test_track_a_00707,0,0,1,1,1
eng_test_track_a_00708,0,1,1,1,0
eng_test_track_a_00709,1,0,0,0,0
eng_test_track_a_00710,0,0,1,1,1
eng_test_track_a_00711,0,0,0,0,0
eng_test_track_a_00712,0,0,1,1,0
eng_test_track_a_00713,1,0,0,0,0
eng_test_track_a_00714,0,0,0,1,1
eng_test_track_a_00715,0,0,0,0,0
eng_test_track_a_00716,0,1,1,1,0
eng_test_track_a_00717,0,0,0,1,1
eng_test_track_a_00718,1,0,0,0,0
eng_test_track_a_00719,0,0,0,0,0
eng_test_track_a_00720,0,0,0,0,1
eng_test_track_a_00721,0,1,0,1,0
eng_test_track_a_00722,0,0,0,0,0
eng_test_track_a_00723,0,0,0,1,0
eng_test_track_a_00724,0,1,1,1,1
eng_test_track_a_00725,1,1,0,0,0
eng_test_track_a_00726,1,0,0,0,0
eng_test_track_a_00727,0,1,0,1,0
eng_test_track_a_00728,1,0,0,0,0
eng_test_track_a_00729,0,0,0,1,0
eng_test_track_a_00730,0,0,0,1,0
eng_test_track_a_00731,0,0,0,1,1
eng_test_track_a_00732,0,1,0,1,0
eng_test_track_a_00733,0,0,0,1,1
eng_test_track_a_00734,0,0,0,1,1
eng_test_track_a_00735,0,0,0,1,1
eng_test_track_a_00736,0,0,0,0,0
eng_test_track_a_00737,0,1,0,1,0
eng_test_track_a_00738,1,0,0,0,1
eng_test_track_a_00739,0,0,0,0,0
eng_test_track_a_00740,0,0,0,1,0
eng_test_track_a_00741,0,0,0,0,0
eng_test_track_a_00742,0,0,0,1,1
eng_test_track_a_00743,0,1,0,1,0
eng_test_track_a_00744,0,1,0,1,0
eng_test_track_a_00745,0,1,0,1,0
eng_test_track_a_00746,1,0,0,0,0
eng_test_track_a_00747,0,0,1,1,1
eng_test_track_a_00748,0,0,0,1,0
eng_test_track_a_00749,0,1,0,1,0
eng_test_track_a_00750,0,0,0,1,0
eng_test_track_a_00751,0,0,1,1,0
eng_test_track_a_00752,0,0,0,1,0
eng_test_track_a_00753,0,1,0,1,0
eng_test_track_a_00754,1,0,0,0,0
eng_test_track_a_00755,0,1,0,1,0
eng_test_track_a_00756,1,0,0,0,0
eng_test_track_a_00757,0,1,0,1,0
eng_test_track_a_00758,0,0,0,0,0
eng_test_track_a_00759,0,1,0,1,0
eng_test_track_a_00760,0,0,0,1,1
eng_test_track_a_00761,1,0,0,0,0
eng_test_track_a_00762,1,0,0,0,0
eng_test_track_a_00763,0,0,0,0,0
eng_test_track_a_00764,0,0,0,1,0
eng_test_track_a_00765,0,1,0,0,0
eng_test_track_a_00766,0,0,0,1,0
eng_test_track_a_00767,0,1,0,1,0
eng_test_track_a_00768,0,0,1,0,0
eng_test_track_a_00769,0,0,0,1,0
eng_test_track_a_00770,1,0,0,0,0
eng_test_track_a_00771,0,0,0,1,0
eng_test_track_a_00772,0,0,0,1,1
eng_test_track_a_00773,0,1,1,1,1
eng_test_track_a_00774,0,0,0,0,0
eng_test_track_a_00775,0,1,0,1,0
eng_test_track_a_00776,1,0,0,0,0
eng_test_track_a_00777,0,0,0,1,1
eng_test_track_a_00778,0,1,0,1,0
eng_test_track_a_00779,0,0,0,1,1
eng_test_track_a_00780,0,0,0,1,0
eng_test_track_a_00781,1,0,0,0,0
eng_test_track_a_00782,0,0,0,1,0
eng_test_track_a_00783,0,1,1,0,1
eng_test_track_a_00784,0,0,0,0,1
eng_test_track_a_00785,0,0,0,0,0
eng_test_track_a_00786,0,0,0,1,0
eng_test_track_a_00787,1,0,0,0,0
eng_test_track_a_00788,0,1,1,1,0
eng_test_track_a_00789,1,0,0,0,1
eng_test_track_a_00790,1,0,0,0,0
eng_test_track_a_00791,0,0,0,1,0
eng_test_track_a_00792,0,0,0,0,0
eng_test_track_a_00793,0,0,0,0,0
eng_test_track_a_00794,0,1,0,1,0
eng_test_track_a_00795,0,0,0,0,0
eng_test_track_a_00796,0,0,0,1,1
eng_test_track_a_00797,1,0,0,0,0
eng_test_track_a_00798,0,1,0,1,1
eng_test_track_a_00799,1,0,0,0,0
eng_test_track_a_00800,0,0,0,1,0
eng_test_track_a_00801,0,1,0,0,0
eng_test_track_a_00802,0,1,0,1,0
eng_test_track_a_00803,1,0,0,0,0
eng_test_track_a_00804,0,1,1,0,0
eng_test_track_a_00805,0,0,1,1,0
eng_test_track_a_00806,0,0,0,0,0
eng_test_track_a_00807,0,1,0,1,0
eng_test_track_a_00808,0,1,0,1,0
eng_test_track_a_00809,1,0,0,0,1
eng_test_track_a_00810,0,0,1,1,1
eng_test_track_a_00811,0,0,0,1,0
eng_test_track_a_00812,1,0,0,0,0
eng_test_track_a_00813,1,0,0,1,1
eng_test_track_a_00814,0,0,0,1,1
eng_test_track_a_00815,1,0,1,0,0
eng_test_track_a_00816,0,0,0,1,0
eng_test_track_a_00817,0,0,1,1,0
eng_test_track_a_00818,0,1,1,1,0
eng_test_track_a_00819,0,1,0,1,0
eng_test_track_a_00820,0,1,0,1,0
eng_test_track_a_00821,0,0,0,1,0
eng_test_track_a_00822,0,0,0,1,0
eng_test_track_a_00823,0,0,0,1,1
eng_test_track_a_00824,0,1,0,0,0
eng_test_track_a_00825,0,0,0,0,0
eng_test_track_a_00826,0,0,0,1,1
eng_test_track_a_00827,0,1,1,0,1
eng_test_track_a_00828,0,1,0,1,1
eng_test_track_a_00829,0,0,0,0,1
eng_test_track_a_00830,0,1,1,1,1
eng_test_track_a_00831,0,0,0,1,1
eng_test_track_a_00832,0,1,0,1,0
eng_test_track_a_00833,0,0,0,1,1
eng_test_track_a_00834,0,1,0,1,1
eng_test_track_a_00835,0,0,0,1,0
eng_test_track_a_00836,0,0,0,1,0
eng_test_track_a_00837,0,0,0,1,1
eng_test_track_a_00838,0,0,0,1,0
eng_test_track_a_00839,0,0,0,1,0
eng_test_track_a_00840,1,0,0,0,0
eng_test_track_a_00841,0,1,0,0,0
eng_test_track_a_00842,1,0,0,0,0
eng_test_track_a_00843,0,1,0,1,0
eng_test_track_a_00844,0,0,1,0,0
eng_test_track_a_00845,0,0,0,1,0
eng_test_track_a_00846,1,0,0,0,0
eng_test_track_a_00847,0,0,0,1,0
eng_test_track_a_00848,0,0,0,1,0
eng_test_track_a_00849,1,0,0,0,1
eng_test_track_a_00850,0,1,1,0,1
eng_test_track_a_00851,1,0,0,0,1
eng_test_track_a_00852,0,1,0,0,0
eng_test_track_a_00853,0,0,0,1,1
eng_test_track_a_00854,0,0,0,1,0
eng_test_track_a_00855,1,0,0,0,0
eng_test_track_a_00856,0,0,0,1,0
eng_test_track_a_00857,1,0,0,1,0
eng_test_track_a_00858,0,0,0,1,0
eng_test_track_a_00859,0,0,0,1,1
eng_test_track_a_00860,0,1,0,1,0
eng_test_track_a_00861,0,0,1,1,0
eng_test_track_a_00862,0,1,0,1,1
eng_test_track_a_00863,0,0,0,1,0
eng_test_track_a_00864,0,1,1,1,0
eng_test_track_a_00865,0,1,0,0,0
eng_test_track_a_00866,0,1,0,1,0
eng_test_track_a_00867,0,0,1,1,1
eng_test_track_a_00868,0,1,1,1,1
eng_test_track_a_00869,0,0,0,0,0
eng_test_track_a_00870,0,0,0,1,1
eng_test_track_a_00871,0,0,0,1,0
eng_test_track_a_00872,0,0,0,1,1
eng_test_track_a_00873,0,0,0,0,0
eng_test_track_a_00874,1,0,0,0,0
eng_test_track_a_00875,1,0,0,0,1
eng_test_track_a_00876,0,0,0,0,0
eng_test_track_a_00877,0,1,0,1,0
eng_test_track_a_00878,1,0,0,0,1
eng_test_track_a_00879,0,1,0,1,0
eng_test_track_a_00880,1,0,0,1,0
eng_test_track_a_00881,0,0,0,1,1
eng_test_track_a_00882,0,0,0,1,1
eng_test_track_a_00883,0,0,0,1,0
eng_test_track_a_00884,0,0,1,1,1
eng_test_track_a_00885,0,0,0,1,0
eng_test_track_a_00886,0,0,0,0,0
eng_test_track_a_00887,0,0,1,0,0
eng_test_track_a_00888,0,0,0,1,1
eng_test_track_a_00889,0,1,1,0,0
eng_test_track_a_00890,0,1,0,1,0
eng_test_track_a_00891,0,0,0,1,1
eng_test_track_a_00892,0,0,0,0,0
eng_test_track_a_00893,0,1,0,1,0
eng_test_track_a_00894,0,0,0,0,0
eng_test_track_a_00895,0,1,1,1,0
eng_test_track_a_00896,1,0,0,0,0
eng_test_track_a_00897,1,0,0,0,1
eng_test_track_a_00898,0,0,0,1,0
eng_test_track_a_00899,0,0,0,1,1
eng_test_track_a_00900,0,0,0,0,0
eng_test_track_a_00901,1,0,0,0,0
eng_test_track_a_00902,0,0,0,0,0
eng_test_track_a_00903,0,0,0,1,0
eng_test_track_a_00904,1,0,0,0,0
eng_test_track_a_00905,0,0,0,1,0
eng_test_track_a_00906,0,1,0,1,0
eng_test_track_a_00907,0,0,0,1,0
eng_test_track_a_00908,0,1,0,1,0
eng_test_track_a_00909,0,0,1,0,0
eng_test_track_a_00910,0,1,0,1,0
eng_test_track_a_00911,1,0,0,0,0
eng_test_track_a_00912,0,0,0,1,0
eng_test_track_a_00913,0,1,0,0,0
eng_test_track_a_00914,0,0,0,1,1
eng_test_track_a_00915,1,0,0,0,0
eng_test_track_a_00916,0,0,0,0,1
eng_test_track_a_00917,1,0,0,0,0
eng_test_track_a_00918,1,0,0,0,1
eng_test_track_a_00919,1,0,0,0,1
eng_test_track_a_00920,1,0,0,0,0
eng_test_track_a_00921,0,1,0,1,0
eng_test_track_a_00922,1,0,0,0,0
eng_test_track_a_00923,0,1,0,1,0
eng_test_track_a_00924,1,0,0,0,0
eng_test_track_a_00925,0,0,0,0,0
eng_test_track_a_00926,0,0,0,1,1
eng_test_track_a_00927,0,1,0,1,0
eng_test_track_a_00928,0,0,0,0,1
eng_test_track_a_00929,1,0,0,0,0
eng_test_track_a_00930,0,0,0,1,0
eng_test_track_a_00931,1,1,0,1,0
eng_test_track_a_00932,0,0,0,0,0
eng_test_track_a_00933,1,0,0,0,0
eng_test_track_a_00934,0,1,0,1,0
eng_test_track_a_00935,1,0,0,0,1
eng_test_track_a_00936,0,0,0,1,0
eng_test_track_a_00937,0,1,0,1,0
eng_test_track_a_00938,0,0,0,1,0
eng_test_track_a_00939,1,0,0,0,0
eng_test_track_a_00940,0,0,0,0,0
eng_test_track_a_00941,0,1,0,1,0
eng_test_track_a_00942,0,1,0,1,1
eng_test_track_a_00943,0,1,0,1,0
eng_test_track_a_00944,0,0,0,1,0
eng_test_track_a_00945,0,0,1,0,0
eng_test_track_a_00946,0,0,0,1,1
eng_test_track_a_00947,1,0,0,0,0
eng_test_track_a_00948,0,0,0,0,0
eng_test_track_a_00949,0,0,0,0,1
eng_test_track_a_00950,0,0,0,1,1
eng_test_track_a_00951,0,0,0,1,1
eng_test_track_a_00952,1,0,0,0,0
eng_test_track_a_00953,0,1,1,1,0
eng_test_track_a_00954,0,0,0,0,1
eng_test_track_a_00955,0,1,0,1,0
eng_test_track_a_00956,0,0,0,1,1
eng_test_track_a_00957,0,0,0,1,0
eng_test_track_a_00958,0,0,0,1,0
eng_test_track_a_00959,0,1,0,1,0
eng_test_track_a_00960,0,1,0,1,1
eng_test_track_a_00961,0,1,0,1,0
eng_test_track_a_00962,0,0,0,1,1
eng_test_track_a_00963,0,0,0,1,0
eng_test_track_a_00964,1,0,0,0,0
eng_test_track_a_00965,0,1,0,1,0
eng_test_track_a_00966,1,0,0,0,0
eng_test_track_a_00967,1,0,0,0,0
eng_test_track_a_00968,0,0,0,1,1
eng_test_track_a_00969,1,0,0,0,0
eng_test_track_a_00970,0,0,1,1,1
eng_test_track_a_00971,0,0,0,1,1
eng_test_track_a_00972,0,1,1,1,0
eng_test_track_a_00973,0,1,0,0,0
eng_test_track_a_00974,0,0,0,0,1
eng_test_track_a_00975,0,0,0,0,0
eng_test_track_a_00976,1,0,0,0,0
eng_test_track_a_00977,0,0,0,1,1
eng_test_track_a_00978,0,0,0,1,1
eng_test_track_a_00979,0,0,0,0,1
eng_test_track_a_00980,1,0,0,0,0
eng_test_track_a_00981,0,0,0,0,0
eng_test_track_a_00982,0,0,0,0,0
eng_test_track_a_00983,0,0,0,0,1
eng_test_track_a_00984,0,1,0,1,0
eng_test_track_a_00985,0,1,0,1,1
eng_test_track_a_00986,1,0,0,0,0
eng_test_track_a_00987,0,1,0,1,0
eng_test_track_a_00988,0,0,0,1,1
eng_test_track_a_00989,0,1,0,1,1
eng_test_track_a_00990,0,0,0,1,1
eng_test_track_a_00991,0,0,0,1,1
eng_test_track_a_00992,0,1,0,0,0
eng_test_track_a_00993,1,0,0,0,0
eng_test_track_a_00994,1,0,0,0,0
eng_test_track_a_00995,0,0,0,1,0
eng_test_track_a_00996,0,0,0,1,1
eng_test_track_a_00997,1,0,0,0,1
eng_test_track_a_00998,0,0,1,0,0
eng_test_track_a_00999,1,0,0,0,1
eng_test_track_a_01000,0,0,0,1,1
eng_test_track_a_01001,0,0,0,0,1
eng_test_track_a_01002,0,0,0,1,1
eng_test_track_a_01003,0,1,0,1,0
eng_test_track_a_01004,0,0,1,0,0
eng_test_track_a_01005,0,1,0,1,0
eng_test_track_a_01006,0,0,0,0,0
eng_test_track_a_01007,0,0,0,1,1
eng_test_track_a_01008,1,0,0,1,0
eng_test_track_a_01009,1,0,0,0,0
eng_test_track_a_01010,0,0,0,1,1
eng_test_track_a_01011,0,0,1,0,0
eng_test_track_a_01012,0,0,0,0,0
eng_test_track_a_01013,0,1,0,1,0
eng_test_track_a_01014,0,1,0,1,0
eng_test_track_a_01015,0,0,0,1,0
eng_test_track_a_01016,1,0,0,0,0
eng_test_track_a_01017,0,1,0,1,0
eng_test_track_a_01018,1,0,0,0,1
eng_test_track_a_01019,1,0,0,0,0
eng_test_track_a_01020,0,0,0,0,0
eng_test_track_a_01021,0,0,1,1,0
eng_test_track_a_01022,0,0,0,0,0
eng_test_track_a_01023,0,0,0,1,1
eng_test_track_a_01024,0,1,0,1,0
eng_test_track_a_01025,0,0,0,0,0
eng_test_track_a_01026,0,0,0,0,0
eng_test_track_a_01027,1,0,0,0,1
eng_test_track_a_01028,0,1,0,1,0
eng_test_track_a_01029,1,0,0,0,0
eng_test_track_a_01030,1,0,0,0,1
eng_test_track_a_01031,1,0,0,0,0
eng_test_track_a_01032,0,0,0,1,1
eng_test_track_a_01033,0,0,0,1,0
eng_test_track_a_01034,0,0,0,0,0
eng_test_track_a_01035,1,0,0,0,0
eng_test_track_a_01036,0,0,0,0,0
eng_test_track_a_01037,1,0,0,0,0
eng_test_track_a_01038,0,0,0,1,1
eng_test_track_a_01039,1,0,0,0,0
eng_test_track_a_01040,1,0,0,0,0
eng_test_track_a_01041,1,0,0,0,0
eng_test_track_a_01042,0,1,0,1,0
eng_test_track_a_01043,0,0,0,0,1
eng_test_track_a_01044,1,0,0,0,0
eng_test_track_a_01045,1,0,0,0,0
eng_test_track_a_01046,1,0,0,0,0
eng_test_track_a_01047,0,0,0,1,1
eng_test_track_a_01048,0,0,0,0,0
eng_test_track_a_01049,1,0,0,0,0
eng_test_track_a_01050,0,0,1,0,0
eng_test_track_a_01051,0,0,0,1,1
eng_test_track_a_01052,1,0,0,0,0
eng_test_track_a_01053,0,1,0,1,1
eng_test_track_a_01054,0,0,0,1,0
eng_test_track_a_01055,0,0,0,1,1
eng_test_track_a_01056,0,0,0,1,0
eng_test_track_a_01057,0,1,0,1,0
eng_test_track_a_01058,1,0,0,0,0
eng_test_track_a_01059,0,0,0,1,0
eng_test_track_a_01060,0,0,0,1,0
eng_test_track_a_01061,0,1,0,1,0
eng_test_track_a_01062,0,0,1,1,0
eng_test_track_a_01063,0,0,0,1,0
eng_test_track_a_01064,0,1,1,0,0
eng_test_track_a_01065,0,0,0,0,0
eng_test_track_a_01066,1,0,0,0,0
eng_test_track_a_01067,0,0,0,1,1
eng_test_track_a_01068,0,0,0,1,1
eng_test_track_a_01069,0,1,1,1,0
eng_test_track_a_01070,0,0,0,1,0
eng_test_track_a_01071,0,1,1,1,0
eng_test_track_a_01072,0,1,0,1,0
eng_test_track_a_01073,0,0,0,0,0
eng_test_track_a_01074,1,0,0,0,0
eng_test_track_a_01075,0,0,0,1,1
eng_test_track_a_01076,0,0,0,0,1
eng_test_track_a_01077,0,0,1,1,1
eng_test_track_a_01078,0,0,1,0,0
eng_test_track_a_01079,0,1,0,1,0
eng_test_track_a_01080,0,0,0,1,0
eng_test_track_a_01081,0,0,0,0,0
eng_test_track_a_01082,0,1,0,1,0
eng_test_track_a_01083,1,0,0,0,0
eng_test_track_a_01084,1,0,0,1,1
eng_test_track_a_01085,0,0,0,0,1
eng_test_track_a_01086,0,0,0,0,0
eng_test_track_a_01087,1,0,0,0,0
eng_test_track_a_01088,1,0,0,0,0
eng_test_track_a_01089,0,0,1,1,0
eng_test_track_a_01090,0,1,0,1,0
eng_test_track_a_01091,0,0,0,1,0
eng_test_track_a_01092,0,1,0,1,0
eng_test_track_a_01093,0,1,0,1,0
eng_test_track_a_01094,0,1,1,0,0
eng_test_track_a_01095,0,1,1,1,0
eng_test_track_a_01096,0,0,0,0,0
eng_test_track_a_01097,1,0,0,0,0
eng_test_track_a_01098,0,0,0,1,1
eng_test_track_a_01099,0,0,0,1,1
eng_test_track_a_01100,0,0,0,1,1
eng_test_track_a_01101,0,0,0,0,1
eng_test_track_a_01102,0,0,0,0,0
eng_test_track_a_01103,1,0,0,0,0
eng_test_track_a_01104,1,0,0,1,1
eng_test_track_a_01105,1,0,0,0,0
eng_test_track_a_01106,0,1,0,0,0
eng_test_track_a_01107,0,0,0,1,1
eng_test_track_a_01108,0,1,1,1,0
eng_test_track_a_01109,0,1,0,1,0
eng_test_track_a_01110,0,0,0,0,0
eng_test_track_a_01111,0,0,1,0,0
eng_test_track_a_01112,1,0,0,0,0
eng_test_track_a_01113,1,0,0,1,0
eng_test_track_a_01114,0,0,0,0,1
eng_test_track_a_01115,1,0,0,0,1
eng_test_track_a_01116,0,0,0,0,0
eng_test_track_a_01117,0,0,0,1,1
eng_test_track_a_01118,0,1,1,0,0
eng_test_track_a_01119,0,0,0,1,0
eng_test_track_a_01120,0,0,0,0,0
eng_test_track_a_01121,0,1,0,1,1
eng_test_track_a_01122,0,1,0,1,0
eng_test_track_a_01123,0,1,0,1,0
eng_test_track_a_01124,0,1,1,1,1
eng_test_track_a_01125,1,0,0,0,0
eng_test_track_a_01126,0,1,0,1,1
eng_test_track_a_01127,0,1,0,1,0
eng_test_track_a_01128,1,0,0,0,0
eng_test_track_a_01129,0,0,0,0,0
eng_test_track_a_01130,0,0,1,0,0
eng_test_track_a_01131,0,1,0,1,0
eng_test_track_a_01132,1,0,0,0,0
eng_test_track_a_01133,0,0,0,1,0
eng_test_track_a_01134,1,0,0,1,0
eng_test_track_a_01135,0,1,0,0,0
eng_test_track_a_01136,0,1,0,1,1
eng_test_track_a_01137,1,0,0,0,0
eng_test_track_a_01138,0,0,1,0,0
eng_test_track_a_01139,0,1,0,1,0
eng_test_track_a_01140,1,0,0,0,0
eng_test_track_a_01141,1,0,0,1,0
eng_test_track_a_01142,0,0,0,1,0
eng_test_track_a_01143,1,0,0,0,0
eng_test_track_a_01144,1,0,0,0,0
eng_test_track_a_01145,0,0,0,1,0
eng_test_track_a_01146,1,0,0,0,0
eng_test_track_a_01147,0,1,0,1,0
eng_test_track_a_01148,0,1,0,1,0
eng_test_track_a_01149,0,0,0,0,0
eng_test_track_a_01150,0,0,0,1,1
eng_test_track_a_01151,0,0,0,0,0
eng_test_track_a_01152,0,0,0,1,1
eng_test_track_a_01153,0,1,0,1,0
eng_test_track_a_01154,1,0,0,0,1
eng_test_track_a_01155,1,0,0,0,0
eng_test_track_a_01156,0,0,0,0,0
eng_test_track_a_01157,0,1,0,1,0
eng_test_track_a_01158,0,0,1,0,0
eng_test_track_a_01159,0,1,0,1,0
eng_test_track_a_01160,0,0,0,1,0
eng_test_track_a_01161,0,1,1,1,1
eng_test_track_a_01162,0,0,0,1,0
eng_test_track_a_01163,0,0,1,1,0
eng_test_track_a_01164,0,0,0,1,1
eng_test_track_a_01165,0,1,0,0,1
eng_test_track_a_01166,1,0,0,1,0
eng_test_track_a_01167,0,0,0,0,1
eng_test_track_a_01168,1,0,0,0,0
eng_test_track_a_01169,1,0,0,0,0
eng_test_track_a_01170,0,1,1,0,0
eng_test_track_a_01171,1,0,0,0,0
eng_test_track_a_01172,0,0,0,1,1
eng_test_track_a_01173,1,0,0,0,0
eng_test_track_a_01174,1,0,0,0,0
eng_test_track_a_01175,0,0,0,1,0
eng_test_track_a_01176,0,0,0,1,1
eng_test_track_a_01177,0,0,0,1,0
eng_test_track_a_01178,0,0,0,1,0
eng_test_track_a_01179,0,1,0,1,0
eng_test_track_a_01180,1,0,0,0,1
eng_test_track_a_01181,1,1,0,0,1
eng_test_track_a_01182,0,1,0,1,0
eng_test_track_a_01183,0,0,0,1,1
eng_test_track_a_01184,0,1,0,1,0
eng_test_track_a_01185,0,0,0,0,0
eng_test_track_a_01186,0,1,0,0,0
eng_test_track_a_01187,0,0,0,1,0
eng_test_track_a_01188,0,0,0,1,0
eng_test_track_a_01189,0,0,0,0,1
eng_test_track_a_01190,0,1,0,1,1
eng_test_track_a_01191,0,0,0,1,1
eng_test_track_a_01192,1,0,0,0,1
eng_test_track_a_01193,0,1,0,1,0
eng_test_track_a_01194,0,1,0,1,1
eng_test_track_a_01195,0,0,0,1,1
eng_test_track_a_01196,0,1,0,0,0
eng_test_track_a_01197,0,0,0,1,1
eng_test_track_a_01198,0,1,0,1,1
eng_test_track_a_01199,0,1,0,1,0
eng_test_track_a_01200,0,0,0,1,1
eng_test_track_a_01201,0,0,0,0,0
eng_test_track_a_01202,0,0,0,1,0
eng_test_track_a_01203,1,0,0,0,0
eng_test_track_a_01204,0,1,1,0,1
eng_test_track_a_01205,0,1,0,1,0
eng_test_track_a_01206,0,0,0,0,0
eng_test_track_a_01207,0,1,0,1,0
eng_test_track_a_01208,0,1,0,1,1
eng_test_track_a_01209,1,0,0,0,0
eng_test_track_a_01210,0,1,0,1,0
eng_test_track_a_01211,0,1,0,1,0
eng_test_track_a_01212,0,1,0,0,0
eng_test_track_a_01213,0,1,0,1,0
eng_test_track_a_01214,0,0,0,1,1
eng_test_track_a_01215,0,0,0,1,1
eng_test_track_a_01216,0,1,1,0,1
eng_test_track_a_01217,0,0,1,0,0
eng_test_track_a_01218,0,1,0,1,0
eng_test_track_a_01219,0,1,0,1,1
eng_test_track_a_01220,0,1,0,1,0
eng_test_track_a_01221,1,0,0,1,0
eng_test_track_a_01222,0,0,0,0,0
eng_test_track_a_01223,1,0,0,1,0
eng_test_track_a_01224,1,0,0,1,0
eng_test_track_a_01225,0,1,0,1,0
eng_test_track_a_01226,0,1,0,0,0
eng_test_track_a_01227,0,1,1,1,0
eng_test_track_a_01228,0,0,0,1,1
eng_test_track_a_01229,1,1,0,1,1
eng_test_track_a_01230,1,0,0,1,1
eng_test_track_a_01231,0,1,0,1,0
eng_test_track_a_01232,0,1,0,1,0
eng_test_track_a_01233,0,0,1,1,0
eng_test_track_a_01234,0,1,0,1,0
eng_test_track_a_01235,0,1,0,1,0
eng_test_track_a_01236,0,0,1,0,0
eng_test_track_a_01237,0,0,0,1,1
eng_test_track_a_01238,0,0,0,1,0
eng_test_track_a_01239,0,1,0,1,1
eng_test_track_a_01240,1,0,0,1,1
eng_test_track_a_01241,0,0,0,1,0
eng_test_track_a_01242,0,0,0,0,1
eng_test_track_a_01243,0,0,0,0,0
eng_test_track_a_01244,0,0,0,1,1
eng_test_track_a_01245,0,1,0,1,0
eng_test_track_a_01246,0,1,0,1,1
eng_test_track_a_01247,0,0,0,1,0
eng_test_track_a_01248,0,1,1,1,0
eng_test_track_a_01249,0,1,0,1,0
eng_test_track_a_01250,0,0,1,1,0
eng_test_track_a_01251,1,0,0,0,1
eng_test_track_a_01252,0,1,0,1,0
eng_test_track_a_01253,0,1,0,0,0
eng_test_track_a_01254,0,1,0,1,0
eng_test_track_a_01255,0,0,0,0,1
eng_test_track_a_01256,0,1,0,1,0
eng_test_track_a_01257,0,1,0,1,0
eng_test_track_a_01258,0,0,0,1,0
eng_test_track_a_01259,0,0,0,0,1
eng_test_track_a_01260,0,0,0,0,0
eng_test_track_a_01261,0,0,0,1,0
eng_test_track_a_01262,1,1,0,0,0
eng_test_track_a_01263,1,0,0,0,0
eng_test_track_a_01264,1,0,0,0,0
eng_test_track_a_01265,0,1,0,1,1
eng_test_track_a_01266,0,0,0,0,1
eng_test_track_a_01267,1,0,0,0,0
eng_test_track_a_01268,0,0,0,0,0
eng_test_track_a_01269,0,1,0,0,0
